    3.003827      7.166019      7.165950      0.000069
    3.006323      7.163146      7.167676     -0.004530
    3.008819      7.140779      7.169401     -0.028622
    3.011315      7.108077      7.171124     -0.063047
    3.013811      7.086605      7.172843     -0.086239
    3.016306      7.069500      7.174561     -0.105060
    3.018802      7.071865      7.176276     -0.104411
    3.021298      7.090002      7.177988     -0.087986
    3.023794      7.104912      7.179697     -0.074785
    3.026290      7.117734      7.181403     -0.063669
    3.028785      7.127182      7.183107     -0.055924
    3.031281      7.133745      7.184807     -0.051062
    3.033777      7.122687      7.186504     -0.063817
    3.036273      7.094566      7.188198     -0.093632
    3.038769      7.104362      7.189888     -0.085526
    3.041265      7.127794      7.191575     -0.063782
    3.043760      7.148323      7.193259     -0.044936
    3.046256      7.150952      7.194939     -0.043987
    3.048752      7.136384      7.196615     -0.060231
    3.051248      7.140691      7.198287     -0.057596
    3.053744      7.153857      7.199955     -0.046098
    3.056239      7.175056      7.201619     -0.026563
    3.058735      7.171041      7.203279     -0.032238
    3.061231      7.150844      7.204935     -0.054091
    3.063727      7.138412      7.206587     -0.068175
    3.066223      7.133826      7.208234     -0.074408
    3.068719      7.133709      7.209877     -0.076168
    3.071214      7.143269      7.211515     -0.068246
    3.073710      7.157342      7.213149     -0.055807
    3.076206      7.155432      7.214778     -0.059346
    3.078702      7.135084      7.216402     -0.081318
    3.081198      7.141060      7.218021     -0.076961
    3.083694      7.164161      7.219635     -0.055474
    3.086189      7.190164      7.221245     -0.031081
    3.088685      7.214322      7.222849     -0.008526
    3.091181      7.222804      7.224447     -0.001643
    3.093677      7.224528      7.226041     -0.001513
    3.096173      7.224087      7.227629     -0.003542
    3.098669      7.211440      7.229212     -0.017772
    3.101164      7.209642      7.230789     -0.021146
    3.103660      7.227972      7.232360     -0.004389
    3.106156      7.243196      7.233926      0.009269
    3.108652      7.223557      7.235486     -0.011930
    3.111148      7.206253      7.237040     -0.030787
    3.113644      7.203385      7.238589     -0.035203
    3.116140      7.221498      7.240131     -0.018633
    3.118635      7.240900      7.241667     -0.000767
    3.121131      7.253441      7.243197      0.010244
    3.123627      7.265315      7.244721      0.020594
    3.126123      7.263360      7.246238      0.017121
    3.128619      7.259082      7.247749      0.011333
    3.131115      7.272306      7.249254      0.023053
    3.133611      7.272661      7.250752      0.021909
    3.136106      7.269520      7.252243      0.017277
    3.138602      7.281250      7.253728      0.027522
    3.141098      7.299955      7.255206      0.044749
    3.143594      7.290865      7.256677      0.034188
    3.146090      7.268638      7.258142      0.010496
    3.148586      7.255168      7.259599     -0.004430
    3.151082      7.244810      7.261049     -0.016240
    3.153578      7.239557      7.262493     -0.022936
    3.156073      7.239995      7.263929     -0.023934
    3.158569      7.247327      7.265358     -0.018030
    3.161065      7.251769      7.266779     -0.015010
